numberIndependentVariables,"""=""",9,,,,,,,,,,,,
velocity,elevator,aileron,rudder,p,q,r,alpha,beta,Cx,Cy,Cz,Cl,Cm,Cn
100,20,0,30,0,0,30,-5,6,0.003173664,0.003634968,-0.016321488,-0.000136921,-0.004527349,-0.000486225
100,20,0,30,0,0,30,-5,8,0.003164948,0.003729903,-0.016377859,-0.000141128,-0.00454541,-0.00049772
100,20,0,30,0,0,30,0,-8,0.00300929,0.003094419,-0.016023356,-0.000108552,-0.004427225,-0.000424439
100,20,0,30,0,0,30,0,-6,0.003063409,0.003193312,-0.016059294,-0.00011241,-0.004440192,-0.000436509
100,20,0,30,0,0,30,0,-4,0.003114708,0.003291719,-0.016096451,-0.000116303,-0.004453467,-0.000448517
100,20,0,30,0,0,30,0,-2,0.003163193,0.003389642,-0.016134824,-0.000120231,-0.004467047,-0.000460461
100,20,0,30,0,0,30,0,0,0.003208872,0.003487082,-0.01617441,-0.000124192,-0.004480934,-0.000472343
100,20,0,30,0,0,30,0,2,0.003208602,0.003583064,-0.016227229,-0.000128373,-0.004498106,-0.000483966
100,20,0,30,0,0,30,0,4,0.003205485,0.00367853,-0.016281238,-0.000132563,-0.004515577,-0.000495521
100,20,0,30,0,0,30,0,6,0.003199515,0.003773479,-0.016336438,-0.000136763,-0.004533347,-0.000507006
100,20,0,30,0,0,30,0,8,0.003190685,0.003867914,-0.016392831,-0.00014097,-0.004551417,-0.000518424
100,20,0,30,0,0,30,5,-8,0.002978763,0.003237082,-0.016009454,-0.000108391,-0.004420607,-0.00044582
100,20,0,30,0,0,30,5,-6,0.003032903,0.003335716,-0.016045614,-0.000112243,-0.004433658,-0.000457844
100,20,0,30,0,0,30,5,-4,0.003084223,0.003433862,-0.016082993,-0.000116131,-0.004447015,-0.000469804
100,20,0,30,0,0,30,5,-2,0.00313273,0.003531522,-0.016121587,-0.000120052,-0.004460679,-0.000481702
100,20,0,30,0,0,30,5,0,0.00317843,0.003628698,-0.016161394,-0.000124007,-0.004474648,-0.000493538
100,20,0,30,0,0,30,5,2,0.003178183,0.00372442,-0.016214437,-0.000128182,-0.004491904,-0.000505114
100,20,0,30,0,0,30,5,4,0.003175088,0.003819623,-0.016268669,-0.000132367,-0.004509459,-0.000516621
100,20,0,30,0,0,30,5,6,0.003169139,0.003914308,-0.016324092,-0.000136561,-0.004527312,-0.00052806
100,20,0,30,0,0,30,5,8,0.00316033,0.004008478,-0.016380708,-0.000140763,-0.004545465,-0.000539431
100,20,0,30,0,0,30,10,-8,0.002945942,0.003378712,-0.015993471,-0.000108246,-0.004413137,-0.000467059
100,20,0,30,0,0,30,10,-6,0.003000106,0.003477088,-0.016029854,-0.000112091,-0.004426272,-0.000479036
100,20,0,30,0,0,30,10,-4,0.003051451,0.003574974,-0.016067454,-0.000115971,-0.004439713,-0.00049095
100,20,0,30,0,0,30,10,-2,0.003099981,0.003672373,-0.016106271,-0.000119886,-0.00445346,-0.0005028
100,20,0,30,0,0,30,10,0,0.003145704,0.003769287,-0.0161463,-0.000123835,-0.004467513,-0.000514589
100,20,0,30,0,0,30,10,2,0.003145481,0.003864749,-0.016199567,-0.000128003,-0.004484853,-0.000526118
100,20,0,30,0,0,30,10,4,0.003142411,0.00395969,-0.016254024,-0.000132182,-0.004502491,-0.000537578
100,20,0,30,0,0,30,10,6,0.003136486,0.004054112,-0.016309671,-0.00013637,-0.004520428,-0.000548969
100,20,0,30,0,0,30,10,8,0.003127701,0.004148017,-0.01636651,-0.000140566,-0.004538665,-0.000560293
100,20,0,30,0,0,30,15,-8,0.002911744,0.003504594,-0.015976004,-0.000108395,-0.004405116,-0.000486244
100,20,0,30,0,0,30,15,-6,0.00296594,0.003602752,-0.016012598,-0.000112232,-0.00441833,-0.000498179
100,20,0,30,0,0,30,15,-4,0.003017315,0.00370042,-0.016050409,-0.000116105,-0.00443185,-0.000510051
100,20,0,30,0,0,30,15,-2,0.003065877,0.003797598,-0.016089436,-0.000120012,-0.004445677,-0.000521859
100,20,0,30,0,0,30,15,0,0.00311163,0.00389429,-0.016129676,-0.000123953,-0.004459808,-0.000533606
100,20,0,30,0,0,30,15,2,0.003111439,0.003989533,-0.016183155,-0.000128113,-0.004477227,-0.000545092
100,20,0,30,0,0,30,15,4,0.0031084,0.004084253,-0.016237823,-0.000132285,-0.004494945,-0.00055651
100,20,0,30,0,0,30,15,6,0.003102506,0.004178453,-0.016293682,-0.000136465,-0.004512962,-0.000567859
100,20,0,30,0,0,30,15,8,0.003093751,0.004272135,-0.016350733,-0.000140654,-0.004531277,-0.000579139
100,20,0,30,0,0,30,20,-8,0.002876819,0.003614929,-0.015957642,-0.000108837,-0.004396783,-0.000503404
100,20,0,30,0,0,30,20,-6,0.002931053,0.00371291,-0.015994435,-0.000112665,-0.004410072,-0.000515302
100,20,0,30,0,0,30,20,-4,0.002982466,0.0038104,-0.016032445,-0.000116529,-0.004423667,-0.000527137
100,20,0,30,0,0,30,20,-2,0.003031065,0.003907399,-0.01607167,-0.000120427,-0.004437568,-0.000538908
100,20,0,30,0,0,30,20,0,0.003076856,0.00400391,-0.016112108,-0.000124359,-0.004451774,-0.000550617
100,20,0,30,0,0,30,20,2,0.003076703,0.004098974,-0.016165787,-0.000128511,-0.004469268,-0.000562066
100,20,0,30,0,0,30,20,4,0.003073701,0.004193514,-0.016220655,-0.000132673,-0.004487061,-0.000573446
100,20,0,30,0,0,30,20,6,0.003067845,0.004287533,-0.016276713,-0.000136845,-0.004505152,-0.000584758
100,20,0,30,0,0,30,20,8,0.003059127,0.004381032,-0.016333963,-0.000141026,-0.004523542,-0.000596001
100,20,0,30,0,30,-30,-20,-8,0.002694564,0.002532608,-0.014527017,-0.000176409,-0.00395042,-0.000373699
100,20,0,30,0,30,-30,-20,-6,0.002657863,0.002481133,-0.014572189,-0.000183859,-0.003963046,-0.000368106
100,20,0,30,0,30,-30,-20,-4,0.002618536,0.002429282,-0.014620296,-0.000191365,-0.003976576,-0.000362466
100,20,0,30,0,30,-30,-20,-2,0.00257659,0.002377051,-0.014671351,-0.000198926,-0.003991015,-0.000356778
100,20,0,30,0,30,-30,-20,0,0.002532032,0.002324432,-0.014725364,-0.000206541,-0.004006371,-0.000351042
100,20,0,30,0,30,-30,-20,2,0.002421353,0.002320504,-0.014786852,-0.000214115,-0.004023768,-0.000350109
100,20,0,30,0,30,-30,-20,4,0.002307635,0.002316305,-0.01485115,-0.000221713,-0.004042053,-0.000349127
100,20,0,30,0,30,-30,-20,6,0.00219087,0.002311838,-0.014918264,-0.000229335,-0.004061232,-0.000348096
100,20,0,30,0,30,-30,-20,8,0.002071049,0.002307108,-0.014988203,-0.000236978,-0.004081312,-0.000347016
100,20,0,30,0,30,-30,-15,-8,0.002751296,0.002551048,-0.014553065,-0.000177269,-0.003962488,-0.000377551
100,20,0,30,0,30,-30,-15,-6,0.002714594,0.002499361,-0.014598073,-0.00018472,-0.003975057,-0.000371928
100,20,0,30,0,30,-30,-15,-4,0.002675267,0.002447299,-0.014646016,-0.000192226,-0.003988529,-0.000366257
100,20,0,30,0,30,-30,-15,-2,0.002633322,0.002394856,-0.014696906,-0.000199788,-0.00400291,-0.000360539
100,20,0,30,0,30,-30,-15,0,0.002588764,0.002342026,-0.014750754,-0.000207404,-0.004018208,-0.000354772
100,20,0,30,0,30,-30,-15,2,0.002478083,0.002337892,-0.014812081,-0.000214979,-0.004035547,-0.000353809
100,20,0,30,0,30,-30,-15,4,0.002364363,0.002333488,-0.014876216,-0.000222578,-0.004053775,-0.000352797
100,20,0,30,0,30,-30,-15,6,0.002247596,0.002328816,-0.014943167,-0.0002302,-0.004072897,-0.000351736
100,20,0,30,0,30,-30,-15,8,0.002127773,0.002323881,-0.015012941,-0.000237844,-0.004092918,-0.000350625
100,20,0,30,0,30,-30,-10,-8,0.002812651,0.002575084,-0.014582843,-0.000177989,-0.00397609,-0.000382121
100,20,0,30,0,30,-30,-10,-6,0.002775946,0.00252316,-0.01462768,-0.000185441,-0.003988598,-0.000376463
100,20,0,30,0,30,-30,-10,-4,0.002736616,0.002470861,-0.01467545,-0.000192949,-0.004002009,-0.000370759
100,20,0,30,0,30,-30,-10,-2,0.002694668,0.002418181,-0.014726167,-0.000200512,-0.00401633,-0.000365007
100,20,0,30,0,30,-30,-10,0,0.002650108,0.002365114,-0.014779841,-0.000208128,-0.004031567,-0.000359206
100,20,0,30,0,30,-30,-10,2,0.002539422,0.002360751,-0.014840998,-0.000215705,-0.004048845,-0.00035821
100,20,0,30,0,30,-30,-10,4,0.002425697,0.002356118,-0.014904963,-0.000223305,-0.004067012,-0.000357164
100,20,0,30,0,30,-30,-10,6,0.002308924,0.002351217,-0.014971743,-0.000230929,-0.004086073,-0.00035607
100,20,0,30,0,30,-30,-10,8,0.002189098,0.002346052,-0.015041345,-0.000238574,-0.004106034,-0.000354926
100,20,0,30,0,30,-30,-5,-8,0.002878389,0.002604974,-0.014616143,-0.00017856,-0.003991143,-0.000387437
100,20,0,30,0,30,-30,-5,-6,0.002841678,0.002552788,-0.0146608,-0.000186013,-0.004003588,-0.000381742
100,20,0,30,0,30,-30,-5,-4,0.002802343,0.002500227,-0.01470839,-0.000193522,-0.004016935,-0.000376
100,20,0,30,0,30,-30,-5,-2,0.00276039,0.002447286,-0.014758926,-0.000201086,-0.004031191,-0.000370211
100,20,0,30,0,30,-30,-5,0,0.002715825,0.002393957,-0.014812418,-0.000208705,-0.004046363,-0.000364374
100,20,0,30,0,30,-30,-5,2,0.00260513,0.00238934,-0.014873397,-0.000216283,-0.004063578,-0.000363341
100,20,0,30,0,30,-30,-5,4,0.002491397,0.002384453,-0.014937183,-0.000223885,-0.004081681,-0.000362259
100,20,0,30,0,30,-30,-5,6,0.002374616,0.002379299,-0.015003784,-0.00023151,-0.004100678,-0.000361128
100,20,0,30,0,30,-30,-5,8,0.002254782,0.002373881,-0.015073206,-0.000239157,-0.004120574,-0.000359947
100,20,0,30,0,30,-30,0,-8,0.002943297,0.002635984,-0.014648749,-0.000179076,-0.004005916,-0.000392865
100,20,0,30,0,30,-30,0,-6,0.00290658,0.002583536,-0.014693226,-0.00018653,-0.004018297,-0.000387133
100,20,0,30,0,30,-30,0,-4,0.00286724,0.002530714,-0.014740637,-0.000194041,-0.00403158,-0.000381355
100,20,0,30,0,30,-30,0,-2,0.002825282,0.002477511,-0.014790991,-0.000201607,-0.004045772,-0.000375528
100,20,0,30,0,30,-30,0,0,0.002780713,0.002423922,-0.014844301,-0.000209227,-0.004060879,-0.000369654
100,20,0,30,0,30,-30,0,2,0.00267001,0.002419052,-0.014905103,-0.000216806,-0.004078031,-0.000368584
100,20,0,30,0,30,-30,0,4,0.002556268,0.002413911,-0.014968712,-0.00022441,-0.004096071,-0.000367466
100,20,0,30,0,30,-30,0,6,0.00243948,0.002408504,-0.015035134,-0.000232037,-0.004115004,-0.000366298
100,20,0,30,0,30,-30,0,8,0.002319638,0.002402834,-0.015104377,-0.000239685,-0.004134836,-0.000365082
100,20,0,30,0,30,-30,5,-8,0.002972957,0.002700325,-0.014692268,-0.000178821,-0.00402243,-0.000402627
100,20,0,30,0,30,-30,5,-6,0.002936191,0.002647649,-0.014736759,-0.000186276,-0.004034811,-0.000396862
100,20,0,30,0,30,-30,5,-4,0.002896802,0.002594599,-0.014784182,-0.000193787,-0.004048094,-0.00039105
100,20,0,30,0,30,-30,5,-2,0.002854794,0.00254117,-0.014834549,-0.000201354,-0.004062286,-0.000385191
100,20,0,30,0,30,-30,5,0,0.002810175,0.002487354,-0.014887873,-0.000208975,-0.004077394,-0.000379284
100,20,0,30,0,30,-30,5,2,0.002699417,0.002482266,-0.014948693,-0.000216555,-0.004094546,-0.000378182
100,20,0,30,0,30,-30,5,4,0.002585619,0.002476909,-0.01501232,-0.000224159,-0.004112587,-0.000377032
100,20,0,30,0,30,-30,5,6,0.002468775,0.002471285,-0.01507876,-0.000231787,-0.00413152,-0.000375832
100,20,0,30,0,30,-30,5,8,0.002348878,0.002465399,-0.01514802,-0.000239437,-0.004151353,-0.000374584
100,20,0,30,0,30,-30,10,-8,0.003001656,0.002764948,-0.014734903,-0.00017853,-0.00403859,-0.000412396
100,20,0,30,0,30,-30,10,-6,0.002964841,0.002712044,-0.014779407,-0.000185986,-0.004050971,-0.000406598
100,20,0,30,0,30,-30,10,-4,0.002925402,0.002658766,-0.014826843,-0.000193498,-0.004064253,-0.000400753
100,20,0,30,0,30,-30,10,-2,0.002883344,0.002605109,-0.014877223,-0.000201065,-0.004078445,-0.000394861
100,20,0,30,0,30,-30,10,0,0.002838675,0.002551067,-0.014930558,-0.000208686,-0.004093552,-0.000388922
100,20,0,30,0,30,-30,10,2,0.002727861,0.002545761,-0.014991397,-0.000216268,-0.004110706,-0.000387788
100,20,0,30,0,30,-30,10,4,0.002614008,0.002540186,-0.015055041,-0.000223873,-0.004128747,-0.000386605
100,20,0,30,0,30,-30,10,6,0.002497108,0.002534346,-0.015121499,-0.000231501,-0.004147682,-0.000385374
100,20,0,30,0,30,-30,10,8,0.002377153,0.002528244,-0.015190777,-0.000239152,-0.004167515,-0.000384094
100,20,0,30,0,30,-30,15,-8,0.003024727,0.002824701,-0.014772928,-0.000178317,-0.00405286,-0.000421494
100,20,0,30,0,30,-30,15,-6,0.002987865,0.002771593,-0.014817452,-0.000185773,-0.004065244,-0.000415666
100,20,0,30,0,30,-30,15,-4,0.002948379,0.002718113,-0.014864909,-0.000193285,-0.00407853,-0.000409792
100,20,0,30,0,30,-30,15,-2,0.002906274,0.002664254,-0.01491531,-0.000200853,-0.004092725,-0.00040387
100,20,0,30,0,30,-30,15,0,0.002861557,0.00261001,-0.014968667,-0.000208475,-0.004107835,-0.000397901
100,20,0,30,0,30,-30,15,2,0.002750691,0.00260451,-0.015029531,-0.000216056,-0.004124993,-0.000396738
100,20,0,30,0,30,-30,15,4,0.002636785,0.002598742,-0.015093201,-0.000223662,-0.004143038,-0.000395526
100,20,0,30,0,30,-30,15,6,0.002519832,0.002592709,-0.015159684,-0.00023129,-0.004161976,-0.000394266
100,20,0,30,0,30,-30,15,8,0.002399824,0.002586415,-0.015228988,-0.000238941,-0.004181813,-0.000392957
100,20,0,30,0,30,-30,20,-8,0.003042429,0.002879456,-0.014806579,-0.000178191,-0.004065337,-0.00042991
100,20,0,30,0,30,-30,20,-6,0.003005524,0.00282617,-0.014851133,-0.000185647,-0.004077728,-0.000424055
100,20,0,30,0,30,-30,20,-4,0.002965993,0.002772512,-0.01489862,-0.000193159,-0.00409102,-0.000418154
100,20,0,30,0,30,-30,20,-2,0.002923843,0.002718476,-0.01494905,-0.000200726,-0.004105221,-0.000412206
100,20,0,30,0,30,-30,20,0,0.002879081,0.002664056,-0.015002436,-0.000208347,-0.004120337,-0.00040621
100,20,0,30,0,30,-30,20,2,0.002768166,0.002658386,-0.015063335,-0.000215928,-0.004137502,-0.000405021
100,20,0,30,0,30,-30,20,4,0.002654211,0.002652448,-0.015127038,-0.000223534,-0.004155554,-0.000403783
100,20,0,30,0,30,-30,20,6,0.002537208,0.002646247,-0.015193555,-0.000231162,-0.0041745,-0.000402497
100,20,0,30,0,30,-30,20,8,0.00241715,0.002639784,-0.015262892,-0.000238813,-0.004194344,-0.000401163
100,20,0,30,0,30,0,-20,-8,0.002803086,0.001983825,-0.018391006,-0.000175355,-0.00530158,-0.000289074
100,20,0,30,0,30,0,-20,-6,0.002759888,0.001922704,-0.018451035,-0.000183881,-0.005319589,-0.000281753
100,20,0,30,0,30,0,-20,-4,0.002713659,0.001861124,-0.018513715,-0.000192471,-0.005338405,-0.000274373
100,20,0,30,0,30,0,-20,-2,0.002664408,0.001799078,-0.018579051,-0.000201124,-0.005358032,-0.000266933
100,20,0,30,0,30,0,-20,0,0.002612142,0.001736564,-0.018647045,-0.000209839,-0.005378475,-0.000259432
100,20,0,30,0,30,0,-20,2,0.002485035,0.001728723,-0.018722626,-0.000218498,-0.005401001,-0.000257532
100,20,0,30,0,30,0,-20,4,0.00235448,0.001720541,-0.018800737,-0.000227188,-0.005424322,-0.00025557
100,20,0,30,0,30,0,-20,6,0.00222047,0.001712023,-0.018881377,-0.000235908,-0.005448441,-0.000253548
100,20,0,30,0,30,0,-20,8,0.002082997,0.001703177,-0.018964545,-0.000244656,-0.005473359,-0.000251466
100,20,0,30,0,30,0,-15,-8,0.002860442,0.002003982,-0.018414896,-0.0001762,-0.005312941,-0.000293201
100,20,0,30,0,30,0,-15,-6,0.002817239,0.001942638,-0.018474761,-0.000184726,-0.005330892,-0.000285847
100,20,0,30,0,30,0,-15,-4,0.002771005,0.001880834,-0.018537277,-0.000193316,-0.005349651,-0.000278434
100,20,0,30,0,30,0,-15,-2,0.00272175,0.001818565,-0.018602448,-0.00020197,-0.00536922,-0.000270962
100,20,0,30,0,30,0,-15,0,0.002669479,0.001755827,-0.018670278,-0.000210685,-0.005389604,-0.000263429
100,20,0,30,0,30,0,-15,2,0.002542372,0.001747766,-0.018745697,-0.000219345,-0.005412073,-0.000261496
100,20,0,30,0,30,0,-15,4,0.002411816,0.001739364,-0.018823646,-0.000228036,-0.005435337,-0.000259502
100,20,0,30,0,30,0,-15,6,0.002277804,0.001730627,-0.018904123,-0.000236756,-0.005459397,-0.000257447
100,20,0,30,0,30,0,-15,8,0.002140331,0.00172156,-0.018987128,-0.000245504,-0.005484258,-0.000255333
100,20,0,30,0,30,0,-10,-8,0.002922386,0.002030009,-0.018442214,-0.000176896,-0.005325731,-0.000298081
100,20,0,30,0,30,0,-10,-6,0.002879176,0.001968414,-0.018501907,-0.000185423,-0.005343621,-0.000290691
100,20,0,30,0,30,0,-10,-4,0.002832935,0.00190636,-0.018564251,-0.000194014,-0.005362319,-0.000283242
100,20,0,30,0,30,0,-10,-2,0.002783673,0.00184384,-0.01862925,-0.000202669,-0.005381827,-0.000275734
100,20,0,30,0,30,0,-10,0,0.002731396,0.001780851,-0.018696906,-0.000211385,-0.00540215,-0.000268165
100,20,0,30,0,30,0,-10,2,0.002604284,0.001772545,-0.018772156,-0.000220046,-0.005424558,-0.000266196
100,20,0,30,0,30,0,-10,4,0.002473725,0.001763897,-0.018849935,-0.000228738,-0.005447761,-0.000264166
100,20,0,30,0,30,0,-10,6,0.002339711,0.001754914,-0.018930242,-0.000237459,-0.005471761,-0.000262076
100,20,0,30,0,30,0,-10,8,0.002202235,0.001745601,-0.019013077,-0.000246209,-0.005496561,-0.000259926
100,20,0,30,0,30,0,-5,-8,0.002988681,0.002062163,-0.018472752,-0.000177435,-0.005339865,-0.000303744
100,20,0,30,0,30,0,-5,-6,0.00294546,0.002000292,-0.018532264,-0.000185963,-0.005357691,-0.000296315
100,20,0,30,0,30,0,-5,-4,0.00289921,0.00193796,-0.018594428,-0.000194555,-0.005376325,-0.000288827
100,20,0,30,0,30,0,-5,-2,0.002849938,0.001875163,-0.018659246,-0.000203211,-0.005395769,-0.000281279
100,20,0,30,0,30,0,-5,0,0.002797652,0.001811897,-0.018726722,-0.000211929,-0.005416028,-0.000273671
100,20,0,30,0,30,0,-5,2,0.002670535,0.001803319,-0.018801794,-0.000220591,-0.005438373,-0.000271662
100,20,0,30,0,30,0,-5,4,0.00253997,0.0017944,-0.018879396,-0.000229284,-0.005461512,-0.000269593
100,20,0,30,0,30,0,-5,6,0.00240595,0.001785145,-0.018959526,-0.000238007,-0.005485448,-0.000267464
100,20,0,30,0,30,0,-5,8,0.002268469,0.00177556,-0.019042182,-0.000246758,-0.005510184,-0.000265275
100,20,0,30,0,30,0,0,-8,0.00305415,0.002095441,-0.018502592,-0.000177919,-0.005353718,-0.000309521
100,20,0,30,0,30,0,0,-6,0.00301092,0.002033293,-0.018561925,-0.000186449,-0.005371481,-0.000302052
100,20,0,30,0,30,0,0,-4,0.00296466,0.001970684,-0.018623909,-0.000195042,-0.005390051,-0.000294525
100,20,0,30,0,30,0,0,-2,0.002915379,0.001907611,-0.018688547,-0.000203699,-0.005409431,-0.000286937
100,20,0,30,0,30,0,0,0,0.002863084,0.001844067,-0.018755842,-0.000212418,-0.005429625,-0.00027929
100,20,0,30,0,30,0,0,2,0.002735961,0.001835219,-0.018830738,-0.000221082,-0.005451907,-0.000277242
100,20,0,30,0,30,0,0,4,0.002605391,0.001826028,-0.018908163,-0.000229777,-0.005474983,-0.000275134
100,20,0,30,0,30,0,0,6,0.002471366,0.001816501,-0.018988116,-0.000238501,-0.005498856,-0.000272965
100,20,0,30,0,30,0,0,8,0.00233388,0.001806645,-0.019070595,-0.000247253,-0.005523528,-0.000270737
100,20,0,30,0,30,0,5,-8,0.003082544,0.002162705,-0.018543118,-0.00017762,-0.005369131,-0.000319716
100,20,0,30,0,30,0,5,-6,0.00303927,0.002100314,-0.018602469,-0.000186149,-0.005386896,-0.000312213
100,20,0,30,0,30,0,5,-4,0.002992967,0.002037463,-0.018664471,-0.000194744,-0.005405468,-0.00030465
100,20,0,30,0,30,0,5,-2,0.002943642,0.001974147,-0.018729127,-0.000203401,-0.00542485,-0.000297028
100,20,0,30,0,30,0,5,0,0.002891303,0.001910362,-0.018796442,-0.000212121,-0.005445047,-0.000289345
100,20,0,30,0,30,0,5,2,0.00276414,0.001901278,-0.018871361,-0.000220785,-0.005467333,-0.000287263
100,20,0,30,0,30,0,5,4,0.002633528,0.001891852,-0.01894881,-0.00022948,-0.005490412,-0.00028512
100,20,0,30,0,30,0,5,6,0.002499462,0.00188209,-0.019028787,-0.000238205,-0.005514288,-0.000282916
100,20,0,30,0,30,0,5,8,0.002361935,0.001871999,-0.01911129,-0.000246958,-0.005538964,-0.000280653
100,20,0,30,0,30,0,10,-8,0.00310997,0.002230249,-0.018582762,-0.000177285,-0.00538419,-0.00032992
100,20,0,30,0,30,0,10,-6,0.003066654,0.002167615,-0.018642129,-0.000185815,-0.005401957,-0.000322381
100,20,0,30,0,30,0,10,-4,0.003020307,0.002104521,-0.018704149,-0.000194409,-0.005420531,-0.000314783
100,20,0,30,0,30,0,10,-2,0.002970939,0.002040963,-0.018768824,-0.000203067,-0.005439915,-0.000307125
100,20,0,30,0,30,0,10,0,0.002918556,0.001976935,-0.018836157,-0.000211787,-0.005460115,-0.000299407
100,20,0,30,0,30,0,10,2,0.002791351,0.001967615,-0.0189111,-0.000220452,-0.005482403,-0.00029729
100,20,0,30,0,30,0,10,4,0.002660698,0.001957953,-0.018988572,-0.000229148,-0.005505486,-0.000295112
100,20,0,30,0,30,0,10,6,0.002526591,0.001947956,-0.019068573,-0.000237874,-0.005529365,-0.000292874
100,20,0,30,0,30,0,10,8,0.002389021,0.001937629,-0.0191511,-0.000246627,-0.005554044,-0.000290577
100,20,0,30,0,30,0,15,-8,0.003131801,0.002292647,-0.018618097,-0.000177037,-0.005397466,-0.000339417
100,20,0,30,0,30,0,15,-6,0.003088444,0.002229797,-0.01867749,-0.000185567,-0.005415238,-0.000331846
100,20,0,30,0,30,0,15,-4,0.003042056,0.002166487,-0.018739536,-0.000194161,-0.005433817,-0.000324216
100,20,0,30,0,30,0,15,-2,0.002992647,0.002102713,-0.018804237,-0.000202819,-0.005453207,-0.000316526
100,20,0,30,0,30,0,15,0,0.002940222,0.002038469,-0.018871597,-0.000211539,-0.005473411,-0.000308777
100,20,0,30,0,30,0,15,2,0.002812979,0.002028939,-0.018946571,-0.000220204,-0.005495706,-0.000306628
100,20,0,30,0,30,0,15,4,0.002682287,0.002019067,-0.019024074,-0.0002289,-0.005518795,-0.000304418
100,20,0,30,0,30,0,15,6,0.00254814,0.00200886,-0.019104106,-0.000237626,-0.00554268,-0.000302149
100,20,0,30,0,30,0,15,8,0.002410531,0.001998324,-0.019186666,-0.00024638,-0.005567366,-0.00029982
100,20,0,30,0,30,0,20,-8,0.003148297,0.002349774,-0.018649362,-0.000176884,-0.005409054,-0.000348195
100,20,0,30,0,30,0,20,-6,0.003104901,0.002286734,-0.018708789,-0.000185414,-0.005426834,-0.000340595
100,20,0,30,0,30,0,20,-4,0.003058476,0.002223234,-0.018770869,-0.000194008,-0.005445421,-0.000332937
100,20,0,30,0,30,0,20,-2,0.003009027,0.00215927,-0.018835605,-0.000202665,-0.00546482,-0.000325218
100,20,0,30,0,30,0,20,0,0.002956565,0.002094838,-0.018902999,-0.000211384,-0.005485033,-0.00031744
100,20,0,30,0,30,0,20,2,0.002829284,0.002085124,-0.018978011,-0.000220049,-0.005507337,-0.000315264
100,20,0,30,0,30,0,20,4,0.002698556,0.002075068,-0.019055553,-0.000228744,-0.005530435,-0.000313026
100,20,0,30,0,30,0,20,6,0.002564372,0.002064678,-0.019135625,-0.000237469,-0.00555433,-0.000310728
100,20,0,30,0,30,0,20,8,0.002426725,0.002053958,-0.019218224,-0.000246223,-0.005579025,-0.000308371
100,20,0,30,0,30,30,-20,-8,0.001525859,0.001619909,-0.022663835,-0.000187543,-0.006807344,-0.000220458
100,20,0,30,0,30,30,-20,-6,0.001483936,0.001557566,-0.022743682,-0.000195853,-0.006832233,-0.000212814
100,20,0,30,0,30,30,-20,-4,0.001439529,0.001494888,-0.022825061,-0.000204218,-0.00685753,-0.000205133
100,20,0,30,0,30,30,-20,-2,0.001392645,0.001431875,-0.022907966,-0.000212638,-0.006883236,-0.000197417
100,20,0,30,0,30,30,-20,0,0.001343295,0.001368525,-0.022992392,-0.00022111,-0.006909351,-0.000189665
100,20,0,30,0,30,30,-20,2,0.001227625,0.001353843,-0.023083472,-0.000229538,-0.00693715,-0.000186718
100,20,0,30,0,30,30,-20,4,0.001109064,0.001338947,-0.023175891,-0.000237988,-0.006965318,-0.000183736
100,20,0,30,0,30,30,-20,6,0.000987608,0.001323848,-0.023269639,-0.000246458,-0.006993856,-0.00018072
100,20,0,30,0,30,30,-20,8,0.000863252,0.001308552,-0.023364707,-0.000254947,-0.007022763,-0.000177671
100,20,0,30,0,30,30,-15,-8,0.001584187,0.001641584,-0.022685513,-0.000188376,-0.006817978,-0.000224834
100,20,0,30,0,30,30,-15,-6,0.001542266,0.001579036,-0.022765193,-0.000196686,-0.006842809,-0.00021716
100,20,0,30,0,30,30,-15,-4,0.00149786,0.001516153,-0.022846404,-0.000205051,-0.006868047,-0.00020945
100,20,0,30,0,30,30,-15,-2,0.001450979,0.001452935,-0.022929142,-0.000213471,-0.006893694,-0.000201703
100,20,0,30,0,30,30,-15,0,0.00140163,0.00138938,-0.023013401,-0.000221943,-0.00691975,-0.000193921
100,20,0,30,0,30,30,-15,2,0.001285959,0.001374497,-0.023104319,-0.000230371,-0.006947492,-0.000190944
100,20,0,30,0,30,30,-15,4,0.001167397,0.001359401,-0.023196575,-0.000238822,-0.006975603,-0.000187932
100,20,0,30,0,30,30,-15,6,0.00104594,0.001344101,-0.023290161,-0.000247293,-0.007004083,-0.000184886
100,20,0,30,0,30,30,-15,8,0.000921583,0.001328603,-0.023385067,-0.000255782,-0.007032932,-0.000181807
100,20,0,30,0,30,30,-10,-8,0.001647119,0.001669376,-0.02271031,-0.000189053,-0.006829932,-0.000229998
100,20,0,30,0,30,30,-10,-6,0.001605197,0.001606599,-0.022789814,-0.000197363,-0.006854701,-0.000222291
100,20,0,30,0,30,30,-10,-4,0.00156079,0.001543487,-0.02287085,-0.000205729,-0.006879877,-0.000214547
100,20,0,30,0,30,30,-10,-2,0.001513908,0.00148004,-0.022953412,-0.000214149,-0.006905462,-0.000206767
100,20,0,30,0,30,30,-10,0,0.001464559,0.001416254,-0.023037495,-0.000222622,-0.006931457,-0.000198952
100,20,0,30,0,30,30,-10,2,0.001348884,0.001401147,-0.023128243,-0.000231051,-0.006959138,-0.000195942
100,20,0,30,0,30,30,-10,4,0.001230317,0.001385827,-0.023220329,-0.000239502,-0.006987188,-0.000192897
100,20,0,30,0,30,30,-10,6,0.001108856,0.001370302,-0.023313745,-0.000247974,-0.007015608,-0.000189818
