#              time [s],              Vxb [ft/s],              Vyb [ft/s],              Vzb [ft/s],               p [deg/s],               q [deg/s],               r [deg/s],                 xf [ft],                 yf [ft],                 zf [ft],               phi [deg],             theta [deg],               psi [deg],                da [deg],               deB [deg],                dB [deg],          tau [per-unit],           dadot [deg/s],          deBdot [deg/s],           dBdot [deg/s],     taudot [per-unit/s],        daddot [deg/s/s],       deBddot [deg/s/s],        dBddot [deg/s/s],  tauddot [per-unit/s/s]
 1.9986675549633576e-01,  6.3373706814034210e+02,  2.4107586415254262e-01,  2.9289351249257905e+01,  3.2254572070869347e+00,  1.4450896070842928e-02, -7.1503289567539763e-02,  1.2679814319254925e+02,  1.2528854434310096e-03, -1.4999999898944425e+04,  2.9032432330212860e-01,  2.6461680578622535e+00, -6.8602191374977622e-03, -7.4894776910797645e-01, -8.6011650591414929e-03,  9.9933377748167889e+00,  2.7323873900889811e-01, -7.0869281712768140e-01,  1.3735744832492846e-03, -6.8564173686706661e-03,  1.5425076089256569e+00, -2.0760365686045676e-01,  5.0000000000000050e+01,  0.0000000000000000e+00,  8.2235497282673506e+00,  1.4657621340490135e+00,  0.0000000000000000e+00,  0.0000000000000000e+00
 2.0986009327115257e-01,  6.3373704849542844e+02,  2.6745196044593861e-01,  2.9290648703349657e+01,  3.3696318669508978e+00,  1.4441144137082222e-02, -7.3391163158761485e-02,  1.3313805267452096e+02,  1.4272785396092207e-03, -1.4999999893293858e+04,  3.2325105171523832e-01,  2.6463165060689215e+00, -7.5845344733855855e-03, -7.3312233975424279e-01, -1.0602628038577665e-02,  1.0493004663557629e+01,  2.7323873900889811e-01, -7.2569933650912322e-01,  1.5181470176490219e-03, -7.5807445040741144e-03,  1.6100140272324053e+00, -1.9266886867701155e-01,  4.9192502312074687e+01,  0.0000000000000000e+00,  5.2867347888565428e+00,  1.5231868077311510e+00, -1.6160720394346211e+02,  0.0000000000000000e+00
 2.1985343104596936e-01,  6.3373703713607449e+02,  2.9482213002815982e-01,  2.9291864694736468e+01,  3.5057673633057300e+00,  1.4170878839395227e-02, -7.4870416769610135e-02,  1.3947796269441247e+02,  1.6172707238631635e-03, -1.4999999889351904e+04,  3.5757760238587782e-01,  2.6464640916226787e+00, -8.3256160330809001e-03, -7.1676894111532341e-01, -1.2451975225903886e-02,  1.0976532358002826e+01,  2.7323873900889811e-01, -7.4130525763521049e-01,  1.6613323920948613e-03, -8.3218990907661331e-03,  1.6502316080603612e+00, -1.7633390727437906e-01,  4.5521059107487744e+01,  0.0000000000000000e+00,  2.7621437208445552e+00,  1.7459834676490853e+00, -5.7317096273455138e+02,  0.0000000000000000e+00
 2.2984676882078614e-01,  6.3373703511342296e+02,  3.2311108535351490e-01,  2.9292972557331193e+01,  3.6339101600095916e+00,  1.3661284873808946e-02, -7.5952934102678102e-02,  1.4581787331281549e+02,  1.8238245705832637e-03, -1.4999999887535550e+04,  3.9322401743232527e-01,  2.6466082753343909e+00, -9.0794264517480051e-03, -7.0013969602219028e-01, -1.4126956631669850e-02,  1.1402819302614679e+01,  2.7323873900889811e-01, -7.5559072475212763e-01,  1.8005802049972537e-03, -9.0758335034203594e-03,  1.6671830938451659e+00, -1.5772257766632419e-01,  3.9998995029269018e+01,  0.0000000000000000e+00,  6.3041363422104413e-01,  1.9787639645762927e+00, -5.3197812811962331e+02,  0.0000000000000000e+00
 2.3984010659560293e-01,  6.3373704286987402e+02,  3.5224834958242257e-01,  2.9293953458921337e+01,  3.7541616932923518e+00,  1.2959410307814364e-02, -7.6663757027483070e-02,  1.5215778458777700e+02,  2.0480233740392414e-03, -1.4999999888205359e+04,  4.3011105528372640e-01,  2.6467469095758176e+00, -9.8421383857287322e-03, -6.8344749353680578e-01, -1.5604325212572590e-02,  1.1775979293964232e+01,  2.7323873900889811e-01, -7.6863515616066813e-01,  1.9337376635591476e-03, -9.8387076516110328e-03,  1.6646238030211222e+00, -1.3735598013728567e-01,  3.5002600362269845e+01,  0.0000000000000000e+00, -1.1426130378063302e+00,  2.0972710875686218e+00, -4.6796699123581180e+02,  0.0000000000000000e+00
 2.4983344437041971e-01,  6.3373706060793711e+02,  3.8216617693634869e-01,  2.9294793074746998e+01,  3.8666796598913695e+00,  1.2107000547538598e-02, -7.7028187138518098e-02,  1.5849769657367045e+02,  2.2910731679560109e-03, -1.4999999891657810e+04,  4.6816076647929289e-01,  2.6468782850944255e+00, -1.0610177890341329e-02, -6.6686940015900997e-01, -1.6872246041475691e-02,  1.2102404919448853e+01,  2.7323873900889811e-01, -7.8051666640602113e-01,  2.0590961007385267e-03, -1.0606933387671909e-02,  1.6459008546223308e+00, -1.1619168904833724e-01,  3.0603521094361781e+01,  0.0000000000000000e+00, -2.6044730350713063e+00,  2.1384090356995538e+00, -4.1243540624817956e+02,  0.0000000000000000e+00
 2.5982678214523652e-01,  6.3373708833608532e+02,  4.1279984780918416e-01,  2.9295481032677738e+01,  3.9716675853493868e+00,  1.1140893266815364e-02, -7.7071522273882614e-02,  1.6483760932090991e+02,  2.5542957276172575e-03, -1.4999999898130136e+04,  5.0729700294401092e-01,  2.6470010794129815e+00, -1.1380224994515048e-02, -6.5055140716860460e-01, -1.7926610803145622e-02,  1.2387641940753609e+01,  2.7323873900889811e-01, -7.9131155696607181e-01,  2.1753391882263317e-03, -1.1377175596812018e-02,  1.6139184229082710e+00, -9.4878042526096995e-02,  2.6723387632546970e+01,  0.0000000000000000e+00, -3.7962776319696410e+00,  2.1271620882848228e+00, -3.6410863724303215e+02,  0.0000000000000000e+00
 2.6982011992005328e-01,  6.3373712590584978e+02,  4.4408788857084963e-01,  2.9296010407865413e+01,  4.0693656440326347e+00,  1.0093385238286645e-02, -7.6818830897526155e-02,  1.7117752287583141e+02,  2.8391218191289474e-03, -1.4999999907804933e+04,  5.4744582918413931e-01,  2.6471143098996768e+00, -1.2149212010815345e-02, -6.3461253627676606e-01, -1.8768542694229128e-02,  1.2636516597647660e+01,  2.7323873900889811e-01, -8.0109390512441159e-01,  2.2814957324099718e-03, -1.2146351000955550e-02,  1.5711965907958734e+00, -7.3853054109767766e-02,  2.3295705950409470e+01,  0.0000000000000000e+00, -4.7537850347915631e+00,  2.0806389267698666e+00, -3.2188472340875296e+02,  0.0000000000000000e+00
 2.7981345769487009e-01,  6.3373717304250363e+02,  4.7597222473820039e-01,  2.9296377258252203e+01,  4.1600426060021896e+00,  8.9925904688998876e-03, -7.6294761821992602e-02,  1.7751743728068988e+02,  3.1470846530934058e-03, -1.4999999920814622e+04,  5.8853584756021193e-01,  2.6472172905324043e+00, -1.2914319811225485e-02, -6.1914841068367710e-01, -1.9402687833987083e-02,  1.2853245657284111e+01,  2.7323873900889811e-01, -8.0993523886007845e-01,  2.3768960946812692e-03, -1.2911624887796035e-02,  1.5199205864439236e+00, -5.3410084278307270e-02,  2.0264122335998135e+01,  0.0000000000000000e+00, -5.5082526361786455e+00,  2.0106807688330970e+00, -2.8483621062210284e+02,  0.0000000000000000e+00
 2.8980679546968685e-01,  6.3373722937077480e+02,  5.0839827660794201e-01,  2.9296580199518367e+01,  4.2439888051492174e+00,  7.8627871389638122e-03, -7.5523385579639876e-02,  1.8385735257373358e+02,  3.4798135455678856e-03, -1.4999999937245750e+04,  6.3049844834912405e-01,  2.6473095922422720e+00, -1.3672972410957778e-02, -6.0423437665430257e-01, -1.9836032719778240e-02,  1.3041529036075337e+01,  2.7323873900889811e-01, -8.1790428702695128e-01,  2.4611321363141518e-03, -1.3670406099491300e-02,  1.4619823884299281e+00, -3.3741971855927970e-02,  1.7580770753683652e+01,  0.0000000000000000e+00, -6.0871120596889856e+00,  1.9255641306324147e+00, -2.5219188605176959e+02,  0.0000000000000000e+00
